starter_id,target_race_id,track_id,race_date,race_number,distance,distance_id,surface,race_type,purse,registration_number,horse_name,post_position,official_position,field_size,finish_score,is_winner,is_top3,split
LRL_2026-01-23_8_22000284,LRL_2026-01-23_8,LRL,2026-01-23,8,1M,8.0,D,ALW,51235,22000284,Crab Daddy,5,2,9,0.875,0,1,test
LRL_2026-01-23_8_22007040,LRL_2026-01-23_8,LRL,2026-01-23,8,1M,8.0,D,ALW,51235,22007040,Superpower,6,9,9,0.0,0,0,test
LRL_2026-01-23_8_20011779,LRL_2026-01-23_8,LRL,2026-01-23,8,1M,8.0,D,ALW,51235,20011779,Gluckstadt,7,7,9,0.25,0,0,test
LRL_2026-01-23_8_22013858,LRL_2026-01-23_8,LRL,2026-01-23,8,1M,8.0,D,ALW,51235,22013858,Spring Decision,8,8,9,0.125,0,0,test
LRL_2026-01-23_8_21014434,LRL_2026-01-23_8,LRL,2026-01-23,8,1M,8.0,D,ALW,51235,21014434,Group Ticket,9,5,9,0.5,0,0,test
LRL_2026-01-23_9_20019950,LRL_2026-01-23_9,LRL,2026-01-23,9,6F,6.0,D,ALW,48500,20019950,Guaponess,1,2,7,0.8333333333333334,0,1,test
LRL_2026-01-23_9_22016308,LRL_2026-01-23_9,LRL,2026-01-23,9,6F,6.0,D,ALW,48500,22016308,Straight to Water,2,5,7,0.33333333333333337,0,0,test
LRL_2026-01-23_9_20019378,LRL_2026-01-23_9,LRL,2026-01-23,9,6F,6.0,D,ALW,48500,20019378,Great Heavens,3,6,7,0.16666666666666663,0,0,test
LRL_2026-01-23_9_22017700,LRL_2026-01-23_9,LRL,2026-01-23,9,6F,6.0,D,ALW,48500,22017700,Change My World,4,3,7,0.6666666666666667,0,1,test
LRL_2026-01-23_9_22006485,LRL_2026-01-23_9,LRL,2026-01-23,9,6F,6.0,D,ALW,48500,22006485,Fear Nothing,5,1,7,1.0,1,1,test
LRL_2026-01-23_9_21009515,LRL_2026-01-23_9,LRL,2026-01-23,9,6F,6.0,D,ALW,48500,21009515,Paco the Taco Man,6,7,7,0.0,0,0,test
LRL_2026-01-23_9_21010862,LRL_2026-01-23_9,LRL,2026-01-23,9,6F,6.0,D,ALW,48500,21010862,Formal Affair,7,4,7,0.5,0,0,test
LRL_2026-01-23_10_22002577,LRL_2026-01-23_10,LRL,2026-01-23,10,5 1/2F,5.5,D,CLM,23060,22002577,Breezing Up,1,1,8,1.0,1,1,test
LRL_2026-01-23_10_22011518,LRL_2026-01-23_10,LRL,2026-01-23,10,5 1/2F,5.5,D,CLM,23060,22011518,Docsgotallthecandy,2,7,8,0.1428571428571429,0,0,test
LRL_2026-01-23_10_22004906,LRL_2026-01-23_10,LRL,2026-01-23,10,5 1/2F,5.5,D,CLM,23060,22004906,Candycrumbs,3,5,8,0.4285714285714286,0,0,test
LRL_2026-01-23_10_22018661,LRL_2026-01-23_10,LRL,2026-01-23,10,5 1/2F,5.5,D,CLM,23060,22018661,English Daddy,4,8,8,0.0,0,0,test
LRL_2026-01-23_10_22018608,LRL_2026-01-23_10,LRL,2026-01-23,10,5 1/2F,5.5,D,CLM,23060,22018608,Lou's Birthday,5,4,8,0.5714285714285714,0,0,test
LRL_2026-01-23_10_22006685,LRL_2026-01-23_10,LRL,2026-01-23,10,5 1/2F,5.5,D,CLM,23060,22006685,City Panda,6,3,8,0.7142857142857143,0,1,test
LRL_2026-01-23_10_21002183,LRL_2026-01-23_10,LRL,2026-01-23,10,5 1/2F,5.5,D,CLM,23060,21002183,Paralegal,7,2,8,0.8571428571428572,0,1,test
LRL_2026-01-23_10_21016438,LRL_2026-01-23_10,LRL,2026-01-23,10,5 1/2F,5.5,D,CLM,23060,21016438,Rapidity,8,6,8,0.2857142857142857,0,0,test
LRL_2026-01-30_1_22002372,LRL_2026-01-30_1,LRL,2026-01-30,1,1M,8.0,D,CLM,24870,22002372,Boys Go to Jupiter,1,3,7,0.6666666666666667,0,1,test
LRL_2026-01-30_1_21010116,LRL_2026-01-30_1,LRL,2026-01-30,1,1M,8.0,D,CLM,24870,21010116,Wampy,2,4,7,0.5,0,0,test
LRL_2026-01-30_1_22011846,LRL_2026-01-30_1,LRL,2026-01-30,1,1M,8.0,D,CLM,24870,22011846,Rehoboth Avenue,3,7,7,0.0,0,0,test
LRL_2026-01-30_1_22004783,LRL_2026-01-30_1,LRL,2026-01-30,1,1M,8.0,D,CLM,24870,22004783,Maidstone,4,2,7,0.8333333333333334,0,1,test
LRL_2026-01-30_1_22010120,LRL_2026-01-30_1,LRL,2026-01-30,1,1M,8.0,D,CLM,24870,22010120,Julia's a Fox,5,5,7,0.33333333333333337,0,0,test
LRL_2026-01-30_1_22009137,LRL_2026-01-30_1,LRL,2026-01-30,1,1M,8.0,D,CLM,24870,22009137,Amadea,6,6,7,0.16666666666666663,0,0,test
LRL_2026-01-30_1_21003278,LRL_2026-01-30_1,LRL,2026-01-30,1,1M,8.0,D,CLM,24870,21003278,Weekend Wife,7,1,7,1.0,1,1,test
LRL_2026-02-04_1_18022195,LRL_2026-02-04_1,LRL,2026-02-04,1,5 1/2F,5.5,D,CLM,18680,18022195,R Averie Lynn,1,1,6,1.0,1,1,test
LRL_2026-02-04_1_21017703,LRL_2026-02-04_1,LRL,2026-02-04,1,5 1/2F,5.5,D,CLM,18680,21017703,Yumyum Eat Em Up,2,3,6,0.6,0,1,test
LRL_2026-02-04_1_22010143,LRL_2026-02-04_1,LRL,2026-02-04,1,5 1/2F,5.5,D,CLM,18680,22010143,Infastuation,3,4,6,0.4,0,0,test
LRL_2026-02-04_1_20019117,LRL_2026-02-04_1,LRL,2026-02-04,1,5 1/2F,5.5,D,CLM,18680,20019117,Bad Connection,4,6,6,0.0,0,0,test
LRL_2026-02-04_1_19004949,LRL_2026-02-04_1,LRL,2026-02-04,1,5 1/2F,5.5,D,CLM,18680,19004949,Lady Zeta,5,5,6,0.19999999999999996,0,0,test
LRL_2026-02-04_1_19001706,LRL_2026-02-04_1,LRL,2026-02-04,1,5 1/2F,5.5,D,CLM,18680,19001706,Sapphire Beauty,6,2,6,0.8,0,1,test
LRL_2026-02-04_2_23016365,LRL_2026-02-04_2,LRL,2026-02-04,2,1M,8.0,D,CLM,27760,23016365,Dancing Denae,1,3,7,0.6666666666666667,0,1,test
LRL_2026-02-04_2_23004092,LRL_2026-02-04_2,LRL,2026-02-04,2,1M,8.0,D,CLM,27760,23004092,Pencil Me In,2,2,7,0.8333333333333334,0,1,test
LRL_2026-02-04_2_23017670,LRL_2026-02-04_2,LRL,2026-02-04,2,1M,8.0,D,CLM,27760,23017670,Boss Mode,3,1,7,1.0,1,1,test
LRL_2026-02-04_2_23000400,LRL_2026-02-04_2,LRL,2026-02-04,2,1M,8.0,D,CLM,27760,23000400,Paynted Lion,4,5,7,0.33333333333333337,0,0,test
LRL_2026-02-04_2_23015815,LRL_2026-02-04_2,LRL,2026-02-04,2,1M,8.0,D,CLM,27760,23015815,Divot Digger,5,7,7,0.0,0,0,test
LRL_2026-02-04_2_23015047,LRL_2026-02-04_2,LRL,2026-02-04,2,1M,8.0,D,CLM,27760,23015047,Sticktothesystem,6,4,7,0.5,0,0,test
LRL_2026-02-04_2_23002915,LRL_2026-02-04_2,LRL,2026-02-04,2,1M,8.0,D,CLM,27760,23002915,My Boy Bud,7,6,7,0.16666666666666663,0,0,test
LRL_2026-02-04_3_21009540,LRL_2026-02-04_3,LRL,2026-02-04,3,5 1/2F,5.5,D,MCL,33150,21009540,Free Costs to Much,1,6,6,0.0,0,0,test
LRL_2026-02-04_3_22003704,LRL_2026-02-04_3,LRL,2026-02-04,3,5 1/2F,5.5,D,MCL,33150,22003704,Divine Swagger,2,3,6,0.6,0,1,test
LRL_2026-02-04_3_22017349,LRL_2026-02-04_3,LRL,2026-02-04,3,5 1/2F,5.5,D,MCL,33150,22017349,Star Atlas,3,5,6,0.19999999999999996,0,0,test
LRL_2026-02-04_3_22009594,LRL_2026-02-04_3,LRL,2026-02-04,3,5 1/2F,5.5,D,MCL,33150,22009594,Manseeyasway,4,4,6,0.4,0,0,test
LRL_2026-02-04_3_22000676,LRL_2026-02-04_3,LRL,2026-02-04,3,5 1/2F,5.5,D,MCL,33150,22000676,Lannister,5,2,6,0.8,0,1,test
LRL_2026-02-04_3_22019251,LRL_2026-02-04_3,LRL,2026-02-04,3,5 1/2F,5.5,D,MCL,33150,22019251,Zio Lino,6,1,6,1.0,1,1,test
LRL_2026-02-04_4_20013475,LRL_2026-02-04_4,LRL,2026-02-04,4,1M,8.0,D,SOC,27760,20013475,Golden Charm,1,4,7,0.5,0,0,test
LRL_2026-02-04_4_22012128,LRL_2026-02-04_4,LRL,2026-02-04,4,1M,8.0,D,SOC,27760,22012128,Fitness,2,2,7,0.8333333333333334,0,1,test
LRL_2026-02-04_4_19018657,LRL_2026-02-04_4,LRL,2026-02-04,4,1M,8.0,D,SOC,27760,19018657,Shigeko,3,5,7,0.33333333333333337,0,0,test
LRL_2026-02-04_4_20009044,LRL_2026-02-04_4,LRL,2026-02-04,4,1M,8.0,D,SOC,27760,20009044,Rowsie Express,4,6,7,0.16666666666666663,0,0,test
LRL_2026-02-04_4_22018737,LRL_2026-02-04_4,LRL,2026-02-04,4,1M,8.0,D,SOC,27760,22018737,Ade,5,3,7,0.6666666666666667,0,1,test
LRL_2026-02-04_4_19008389,LRL_2026-02-04_4,LRL,2026-02-04,4,1M,8.0,D,SOC,27760,19008389,Isabella's Glory,6,7,7,0.0,0,0,test
LRL_2026-02-04_4_20014281,LRL_2026-02-04_4,LRL,2026-02-04,4,1M,8.0,D,SOC,27760,20014281,Atlas Strong,7,1,7,1.0,1,1,test
LRL_2026-02-04_5_23016735,LRL_2026-02-04_5,LRL,2026-02-04,5,7F,7.0,D,MCL,25870,23016735,Runaway Rooster,1,6,9,0.375,0,0,test
LRL_2026-02-04_5_23008262,LRL_2026-02-04_5,LRL,2026-02-04,5,7F,7.0,D,MCL,25870,23008262,Flying to Work,2,5,9,0.5,0,0,test
LRL_2026-02-04_5_23013020,LRL_2026-02-04_5,LRL,2026-02-04,5,7F,7.0,D,MCL,25870,23013020,Mickeymac,3,8,9,0.125,0,0,test
LRL_2026-02-04_5_23001371,LRL_2026-02-04_5,LRL,2026-02-04,5,7F,7.0,D,MCL,25870,23001371,Plenty On Tap,4,4,9,0.625,0,0,test
LRL_2026-02-04_5_23004968,LRL_2026-02-04_5,LRL,2026-02-04,5,7F,7.0,D,MCL,25870,23004968,Sin Sin,5,1,9,1.0,1,1,test
LRL_2026-02-04_5_23018283,LRL_2026-02-04_5,LRL,2026-02-04,5,7F,7.0,D,MCL,25870,23018283,Triathelon,6,2,9,0.875,0,1,test
LRL_2026-02-04_5_23014027,LRL_2026-02-04_5,LRL,2026-02-04,5,7F,7.0,D,MCL,25870,23014027,Babble,7,9,9,0.0,0,0,test
LRL_2026-02-04_5_23008991,LRL_2026-02-04_5,LRL,2026-02-04,5,7F,7.0,D,MCL,25870,23008991,Q Got Hops,8,3,9,0.75,0,1,test
LRL_2026-02-04_5_23017976,LRL_2026-02-04_5,LRL,2026-02-04,5,7F,7.0,D,MCL,25870,23017976,Tug,9,7,9,0.25,0,0,test
LRL_2026-02-04_6_20005817,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,20005817,Talk to the Judge,1,6,11,0.5,0,0,test
LRL_2026-02-04_6_21009228,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,21009228,Braquet,2,10,11,0.09999999999999998,0,0,test
LRL_2026-02-04_6_21007462,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,21007462,Next Girl,3,5,11,0.6,0,0,test
LRL_2026-02-04_6_22003776,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,22003776,Love You More,4,4,11,0.7,0,0,test
LRL_2026-02-04_6_21012026,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,21012026,I'm a Cutie Pie,5,11,11,0.0,0,0,test
LRL_2026-02-04_6_19007218,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,19007218,Smokin' Hot Kitty,6,8,11,0.30000000000000004,0,0,test
LRL_2026-02-04_6_22009436,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,22009436,Itsamonstamash,7,7,11,0.4,0,0,test
LRL_2026-02-04_6_22018747,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,22018747,Double Airo,8,9,11,0.19999999999999996,0,0,test
LRL_2026-02-04_6_22005832,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,22005832,Think Fast,9,1,11,1.0,1,1,test
LRL_2026-02-04_6_21005178,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,21005178,Backstretch Rose,10,2,11,0.9,0,1,test
LRL_2026-02-04_6_22003495,LRL_2026-02-04_6,LRL,2026-02-04,6,7F,7.0,D,AOC,55500,22003495,Tap Dancin Cowgirl,11,3,11,0.8,0,1,test
LRL_2026-02-04_7_23009795,LRL_2026-02-04_7,LRL,2026-02-04,7,1M,8.0,D,MSW,47500,23009795,Higher Sense,1,1,7,1.0,1,1,test
LRL_2026-02-04_7_23004204,LRL_2026-02-04_7,LRL,2026-02-04,7,1M,8.0,D,MSW,47500,23004204,Play It Cool,2,6,7,0.16666666666666663,0,0,test
LRL_2026-02-04_7_23017237,LRL_2026-02-04_7,LRL,2026-02-04,7,1M,8.0,D,MSW,47500,23017237,Virginia Gentry,3,2,7,0.8333333333333334,0,1,test
LRL_2026-02-04_7_23008615,LRL_2026-02-04_7,LRL,2026-02-04,7,1M,8.0,D,MSW,47500,23008615,Paintmymasterpeace,4,4,7,0.5,0,0,test
LRL_2026-02-04_7_23006308,LRL_2026-02-04_7,LRL,2026-02-04,7,1M,8.0,D,MSW,47500,23006308,Zencat,5,7,7,0.0,0,0,test
LRL_2026-02-04_7_23015322,LRL_2026-02-04_7,LRL,2026-02-04,7,1M,8.0,D,MSW,47500,23015322,Twin Lakes,6,3,7,0.6666666666666667,0,1,test
LRL_2026-02-04_7_23015374,LRL_2026-02-04_7,LRL,2026-02-04,7,1M,8.0,D,MSW,47500,23015374,Grand Hall,7,5,7,0.33333333333333337,0,0,test
LRL_2026-02-04_8_23013965,LRL_2026-02-04_8,LRL,2026-02-04,8,6F,6.0,D,STK,100000,23013965,For the Ladies,1,7,7,0.0,0,0,test
LRL_2026-02-04_8_23012845,LRL_2026-02-04_8,LRL,2026-02-04,8,6F,6.0,D,STK,100000,23012845,Won Ton,2,5,7,0.33333333333333337,0,0,test
LRL_2026-02-04_8_23007499,LRL_2026-02-04_8,LRL,2026-02-04,8,6F,6.0,D,STK,100000,23007499,Unfaithful Rose,3,4,7,0.5,0,0,test
LRL_2026-02-04_8_23006388,LRL_2026-02-04_8,LRL,2026-02-04,8,6F,6.0,D,STK,100000,23006388,Sweet Shenanigans,4,6,7,0.16666666666666663,0,0,test
LRL_2026-02-04_8_23013382,LRL_2026-02-04_8,LRL,2026-02-04,8,6F,6.0,D,STK,100000,23013382,Bresha,5,2,7,0.8333333333333334,0,1,test
LRL_2026-02-04_8_23002961,LRL_2026-02-04_8,LRL,2026-02-04,8,6F,6.0,D,STK,100000,23002961,Tap Into Grace,6,3,7,0.6666666666666667,0,1,test
LRL_2026-02-04_8_23015509,LRL_2026-02-04_8,LRL,2026-02-04,8,6F,6.0,D,STK,100000,23015509,Victory Music,7,1,7,1.0,1,1,test
LRL_2026-02-04_9_23015288,LRL_2026-02-04_9,LRL,2026-02-04,9,7F,7.0,D,STK,100000,23015288,Code of Silence,1,3,7,0.6666666666666667,0,1,test
LRL_2026-02-04_9_23013139,LRL_2026-02-04_9,LRL,2026-02-04,9,7F,7.0,D,STK,100000,23013139,Wild Warrior,2,5,7,0.33333333333333337,0,0,test
LRL_2026-02-04_9_23006925,LRL_2026-02-04_9,LRL,2026-02-04,9,7F,7.0,D,STK,100000,23006925,Awesome Andy,3,6,7,0.16666666666666663,0,0,test
LRL_2026-02-04_9_23013491,LRL_2026-02-04_9,LRL,2026-02-04,9,7F,7.0,D,STK,100000,23013491,Hollywood Import,4,1,7,1.0,1,1,test
LRL_2026-02-04_9_23014262,LRL_2026-02-04_9,LRL,2026-02-04,9,7F,7.0,D,STK,100000,23014262,Hardtoblame,5,7,7,0.0,0,0,test
LRL_2026-02-04_9_23012682,LRL_2026-02-04_9,LRL,2026-02-04,9,7F,7.0,D,STK,100000,23012682,Trendsetter,6,4,7,0.5,0,0,test
LRL_2026-02-04_9_23017289,LRL_2026-02-04_9,LRL,2026-02-04,9,7F,7.0,D,STK,100000,23017289,Close the Gate,7,2,7,0.8333333333333334,0,1,test
LRL_2026-02-04_10_19019286,LRL_2026-02-04_10,LRL,2026-02-04,10,6F,6.0,D,CLM,24540,19019286,Right of Rush,1,7,7,0.0,0,0,test
LRL_2026-02-04_10_22000626,LRL_2026-02-04_10,LRL,2026-02-04,10,6F,6.0,D,CLM,24540,22000626,Ecumenical,2,1,7,1.0,1,1,test
LRL_2026-02-04_10_19017987,LRL_2026-02-04_10,LRL,2026-02-04,10,6F,6.0,D,CLM,24540,19017987,D Hopper,3,2,7,0.8333333333333334,0,1,test
LRL_2026-02-04_10_22006616,LRL_2026-02-04_10,LRL,2026-02-04,10,6F,6.0,D,CLM,24540,22006616,American Litigator,4,6,7,0.16666666666666663,0,0,test
LRL_2026-02-04_10_22013102,LRL_2026-02-04_10,LRL,2026-02-04,10,6F,6.0,D,CLM,24540,22013102,Blo By'em,5,3,7,0.6666666666666667,0,1,test
LRL_2026-02-04_10_22001373,LRL_2026-02-04_10,LRL,2026-02-04,10,6F,6.0,D,CLM,24540,22001373,Ellinger,6,4,7,0.5,0,0,test
LRL_2026-02-04_10_22007775,LRL_2026-02-04_10,LRL,2026-02-04,10,6F,6.0,D,CLM,24540,22007775,Who Says So,7,5,7,0.33333333333333337,0,0,test
LRL_2026-02-05_1_22004675,LRL_2026-02-05_1,LRL,2026-02-05,1,1M,8.0,D,SOC,27780,22004675,Schrader,1,2,8,0.8571428571428572,0,1,test
LRL_2026-02-05_1_21008653,LRL_2026-02-05_1,LRL,2026-02-05,1,1M,8.0,D,SOC,27780,21008653,Brighty,2,8,8,0.0,0,0,test
LRL_2026-02-05_1_21004295,LRL_2026-02-05_1,LRL,2026-02-05,1,1M,8.0,D,SOC,27780,21004295,Who's the King,3,1,8,1.0,1,1,test
LRL_2026-02-05_1_21013454,LRL_2026-02-05_1,LRL,2026-02-05,1,1M,8.0,D,SOC,27780,21013454,Brindano,4,5,8,0.4285714285714286,0,0,test
LRL_2026-02-05_1_21009715,LRL_2026-02-05_1,LRL,2026-02-05,1,1M,8.0,D,SOC,27780,21009715,Square Slice,5,6,8,0.2857142857142857,0,0,test
LRL_2026-02-05_1_22002300,LRL_2026-02-05_1,LRL,2026-02-05,1,1M,8.0,D,SOC,27780,22002300,The Count Is On,6,4,8,0.5714285714285714,0,0,test
LRL_2026-02-05_1_21011618,LRL_2026-02-05_1,LRL,2026-02-05,1,1M,8.0,D,SOC,27780,21011618,Mugatu,7,3,8,0.7142857142857143,0,1,test
LRL_2026-02-05_1_22013966,LRL_2026-02-05_1,LRL,2026-02-05,1,1M,8.0,D,SOC,27780,22013966,Keen Surge,8,7,8,0.1428571428571429,0,0,test
LRL_2026-02-05_2_19002713,LRL_2026-02-05_2,LRL,2026-02-05,2,6F,6.0,D,CLM,21000,19002713,Backnthewoods,1,6,6,0.0,0,0,test
LRL_2026-02-05_2_20010035,LRL_2026-02-05_2,LRL,2026-02-05,2,6F,6.0,D,CLM,21000,20010035,Seven's Eleven,2,2,6,0.8,0,1,test
LRL_2026-02-05_2_19017159,LRL_2026-02-05_2,LRL,2026-02-05,2,6F,6.0,D,CLM,21000,19017159,Pudge Boy Palace,3,1,6,1.0,1,1,test
LRL_2026-02-05_2_21012519,LRL_2026-02-05_2,LRL,2026-02-05,2,6F,6.0,D,CLM,21000,21012519,Mister Agent,4,5,6,0.19999999999999996,0,0,test
LRL_2026-02-05_2_21017501,LRL_2026-02-05_2,LRL,2026-02-05,2,6F,6.0,D,CLM,21000,21017501,Maliblue,5,4,6,0.4,0,0,test
LRL_2026-02-05_2_21000672,LRL_2026-02-05_2,LRL,2026-02-05,2,6F,6.0,D,CLM,21000,21000672,Catahoula Moon,6,3,6,0.6,0,1,test
LRL_2026-02-05_3_22006914,LRL_2026-02-05_3,LRL,2026-02-05,3,7F,7.0,D,MSW,47000,22006914,Very Bad Guy,1,4,6,0.4,0,0,test
LRL_2026-02-05_3_22005862,LRL_2026-02-05_3,LRL,2026-02-05,3,7F,7.0,D,MSW,47000,22005862,My Military Hero,2,2,6,0.8,0,1,test
LRL_2026-02-05_3_22005925,LRL_2026-02-05_3,LRL,2026-02-05,3,7F,7.0,D,MSW,47000,22005925,Market Watch,3,5,6,0.19999999999999996,0,0,test
LRL_2026-02-05_3_22003519,LRL_2026-02-05_3,LRL,2026-02-05,3,7F,7.0,D,MSW,47000,22003519,Explosive Love,4,3,6,0.6,0,1,test
LRL_2026-02-05_3_21010483,LRL_2026-02-05_3,LRL,2026-02-05,3,7F,7.0,D,MSW,47000,21010483,Duration,5,1,6,1.0,1,1,test
LRL_2026-02-05_3_22012331,LRL_2026-02-05_3,LRL,2026-02-05,3,7F,7.0,D,MSW,47000,22012331,Dreamsdocometrue,6,6,6,0.0,0,0,test
LRL_2026-02-05_4_21005601,LRL_2026-02-05_4,LRL,2026-02-05,4,6F,6.0,D,SOC,26000,21005601,Superlastingsecret,1,5,6,0.19999999999999996,0,0,test
LRL_2026-02-05_4_20014269,LRL_2026-02-05_4,LRL,2026-02-05,4,6F,6.0,D,SOC,26000,20014269,Party With Smarty,2,3,6,0.6,0,1,test
LRL_2026-02-05_4_22013748,LRL_2026-02-05_4,LRL,2026-02-05,4,6F,6.0,D,SOC,26000,22013748,Bjorn,3,4,6,0.4,0,0,test
LRL_2026-02-05_4_22002704,LRL_2026-02-05_4,LRL,2026-02-05,4,6F,6.0,D,SOC,26000,22002704,Firmantown,4,1,6,1.0,1,1,test
LRL_2026-02-05_4_22004324,LRL_2026-02-05_4,LRL,2026-02-05,4,6F,6.0,D,SOC,26000,22004324,Robert's Moon,5,2,6,0.8,0,1,test
LRL_2026-02-05_4_22014529,LRL_2026-02-05_4,LRL,2026-02-05,4,6F,6.0,D,SOC,26000,22014529,Tyson's Delivery,6,6,6,0.0,0,0,test
LRL_2026-02-05_5_18003394,LRL_2026-02-05_5,LRL,2026-02-05,5,1 1/16M,8.5,D,SOC,29500,18003394,Fan Club,1,3,7,0.6666666666666667,0,1,test
LRL_2026-02-05_5_19012602,LRL_2026-02-05_5,LRL,2026-02-05,5,1 1/16M,8.5,D,SOC,29500,19012602,Union Fleet,2,2,7,0.8333333333333334,0,1,test
LRL_2026-02-05_5_19007141,LRL_2026-02-05_5,LRL,2026-02-05,5,1 1/16M,8.5,D,SOC,29500,19007141,Elusive Target,3,6,7,0.16666666666666663,0,0,test
LRL_2026-02-05_5_16011638,LRL_2026-02-05_5,LRL,2026-02-05,5,1 1/16M,8.5,D,SOC,29500,16011638,Armando R,4,5,7,0.33333333333333337,0,0,test
LRL_2026-02-05_5_21002490,LRL_2026-02-05_5,LRL,2026-02-05,5,1 1/16M,8.5,D,SOC,29500,21002490,Work Hard,5,4,7,0.5,0,0,test
LRL_2026-02-05_5_21008863,LRL_2026-02-05_5,LRL,2026-02-05,5,1 1/16M,8.5,D,SOC,29500,21008863,Night Time Nap,6,1,7,1.0,1,1,test
LRL_2026-02-05_5_19003051,LRL_2026-02-05_5,LRL,2026-02-05,5,1 1/16M,8.5,D,SOC,29500,19003051,Bob Marco,7,7,7,0.0,0,0,test
LRL_2026-02-05_6_21012195,LRL_2026-02-05_6,LRL,2026-02-05,6,5 1/2F,5.5,D,CLM,19140,21012195,Prom Knight,1,7,7,0.0,0,0,test
LRL_2026-02-05_6_21016215,LRL_2026-02-05_6,LRL,2026-02-05,6,5 1/2F,5.5,D,CLM,19140,21016215,Beach Cowboy,2,3,7,0.6666666666666667,0,1,test
LRL_2026-02-05_6_21007295,LRL_2026-02-05_6,LRL,2026-02-05,6,5 1/2F,5.5,D,CLM,19140,21007295,Electric Eel,3,5,7,0.33333333333333337,0,0,test
LRL_2026-02-05_6_19008473,LRL_2026-02-05_6,LRL,2026-02-05,6,5 1/2F,5.5,D,CLM,19140,19008473,Hatch,4,2,7,0.8333333333333334,0,1,test
LRL_2026-02-05_6_19004608,LRL_2026-02-05_6,LRL,2026-02-05,6,5 1/2F,5.5,D,CLM,19140,19004608,Find Faith,5,6,7,0.16666666666666663,0,0,test
LRL_2026-02-05_6_19005959,LRL_2026-02-05_6,LRL,2026-02-05,6,5 1/2F,5.5,D,CLM,19140,19005959,Woodline,6,1,7,1.0,1,1,test
LRL_2026-02-05_6_18015442,LRL_2026-02-05_6,LRL,2026-02-05,6,5 1/2F,5.5,D,CLM,19140,18015442,Magic Spin,8,4,7,0.5,0,0,test
LRL_2026-02-05_7_19002312,LRL_2026-02-05_7,LRL,2026-02-05,7,7F,7.0,D,AOC,56885,19002312,Radical Right,1,4,9,0.625,0,0,test
LRL_2026-02-05_7_18005570,LRL_2026-02-05_7,LRL,2026-02-05,7,7F,7.0,D,AOC,56885,18005570,Tenebris,2,8,9,0.125,0,0,test
LRL_2026-02-05_7_21007720,LRL_2026-02-05_7,LRL,2026-02-05,7,7F,7.0,D,AOC,56885,21007720,Intrepid's Legacy,3,3,9,0.75,0,1,test
LRL_2026-02-05_7_20017325,LRL_2026-02-05_7,LRL,2026-02-05,7,7F,7.0,D,AOC,56885,20017325,Gordian Knot,4,1,9,1.0,1,1,test
LRL_2026-02-05_7_19016067,LRL_2026-02-05_7,LRL,2026-02-05,7,7F,7.0,D,AOC,56885,19016067,Magnolia Midnight,5,9,9,0.0,0,0,test
LRL_2026-02-05_7_19007915,LRL_2026-02-05_7,LRL,2026-02-05,7,7F,7.0,D,AOC,56885,19007915,Debit Card,6,5,9,0.5,0,0,test
LRL_2026-02-05_7_17007087,LRL_2026-02-05_7,LRL,2026-02-05,7,7F,7.0,D,AOC,56885,17007087,Magic Mule,7,7,9,0.25,0,0,test
LRL_2026-02-05_7_22019160,LRL_2026-02-05_7,LRL,2026-02-05,7,7F,7.0,D,AOC,56885,22019160,All the Hardways,8,6,9,0.375,0,0,test
LRL_2026-02-05_7_21000715,LRL_2026-02-05_7,LRL,2026-02-05,7,7F,7.0,D,AOC,56885,21000715,Goodbye Note,9,2,9,0.875,0,1,test
LRL_2026-02-05_8_21013518,LRL_2026-02-05_8,LRL,2026-02-05,8,1 1/16M,8.5,D,AOC,61880,21013518,Le Gris,1,4,6,0.4,0,0,test
LRL_2026-02-05_8_21004312,LRL_2026-02-05_8,LRL,2026-02-05,8,1 1/16M,8.5,D,AOC,61880,21004312,Secret Zipper,2,6,6,0.0,0,0,test
LRL_2026-02-05_8_21012937,LRL_2026-02-05_8,LRL,2026-02-05,8,1 1/16M,8.5,D,AOC,61880,21012937,Hittheroadjak,3,3,6,0.6,0,1,test
LRL_2026-02-05_8_20016574,LRL_2026-02-05_8,LRL,2026-02-05,8,1 1/16M,8.5,D,AOC,61880,20016574,Feeling Woozy,4,1,6,1.0,1,1,test
LRL_2026-02-05_8_21001063,LRL_2026-02-05_8,LRL,2026-02-05,8,1 1/16M,8.5,D,AOC,61880,21001063,J D Factor,5,5,6,0.19999999999999996,0,0,test
